"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
80212200,1,1207,12070010,"080-2122",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","岩内町第１基線","イワナイチョウダイ０１キセン",,,,,,,,,
80212300,1,1207,12070011,"080-2123",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","岩内町西","イワナイチョウニシ",,,,,,,,,
80212400,1,1207,12070012,"080-2124",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","岩内町東","イワナイチョウヒガシ",,,,,,,,,
80081600,1,1207,12070013,"080-0816",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","大川町","オオカワチョウ",,,,,,,,,
80083800,1,1207,12070014,"080-0838",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","大空町","オオゾラチョウ",,,,,,,,,
80003000,1,1207,12070015,"080-0030",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","大通北","オオドオリキタ",,,,,,,,,
80001000,1,1207,12070016,"080-0010",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","大通南","オオドオリミナミ",,,,,,,,,
80862300,1,1207,12070016,"080-8623",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","大通南","オオドオリミナミ",,,,,,"帯広日産自動車　株式会社","オビヒロニツサンジドウシヤ　カブシキカイシヤ","大通南２９丁目２番地",
80233400,1,1207,12070017,"080-2334",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","上帯広町","カミオビヒロチョウ",,,,,,,,,
80211100,1,1207,12070018,"080-2111",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","上清川町","カミキヨカワチョウ",,,,,,,,,
80211200,1,1207,12070019,"080-2112",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","上清川町基線","カミキヨカワチョウキセン",,,,,,,,,
80211300,1,1207,12070020,"080-2113",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","上清川町西","カミキヨカワチョウニシ",,,,,,,,,
80211400,1,1207,12070021,"080-2114",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","上清川町東","カミキヨカワチョウヒガシ",,,,,,,,,
89118200,1,1207,12070022,"089-1182",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","川西町","カワニシチョウ",,,,,,,,,
89119800,1,1207,12070022,"089-1198",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","川西町","カワニシチョウ",,,,,,"帯広市川西農業協同組合","オビヒロシカワニシノウギヨウキヨウドウクミアイ","川西町西２線６１－１",
80210100,1,1207,12070023,"080-2101",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","清川町","キヨカワチョウ",,,,,,,,,
80210200,1,1207,12070024,"080-2102",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","清川町基線","キヨカワチョウキセン",,,,,,,,,
80211500,1,1207,12070025,"080-2115",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","清川町仲通","キヨカワチョウナカドオリ",,,,,,,,,
80210300,1,1207,12070026,"080-2103",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","清川町西","キヨカワチョウニシ",,,,,,,,,
80210400,1,1207,12070027,"080-2104",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","清川町東","キヨカワチョウヒガシ",,,,,,,,,
80211600,1,1207,12070028,"080-2116",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","清川町本通","キヨカワチョウホンドオリ",,,,,,,,,
80083600,1,1207,12070029,"080-0836",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","空港南町","クウコウミナミマチ",,,,,,,,,
80083700,1,1207,12070030,"080-0837",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","空港南町南","クウコウミナミマチミナミ",,,,,,,,,
80084700,1,1207,12070031,"080-0847",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","公園東町","コウエンヒガシマチ",,,,,,,,,
89124600,1,1207,12070032,"089-1246",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","幸福町","コウフクチョウ",,,,,,,,,
89124300,1,1207,12070033,"089-1243",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","桜木町","サクラギチョウ",,,,,,,,,
80084800,1,1207,12070034,"080-0848",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","自由が丘","ジユウガオカ",,,"１丁目","０１チョウメ",,,,,
80084801,1,1207,12070034,"080-0848",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","自由が丘","ジユウガオカ",,,"２丁目","０２チョウメ",,,,,
80247600,1,1207,12070034,"080-2476",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","自由が丘","ジユウガオカ",,,"３丁目","０３チョウメ",,,,,
80247601,1,1207,12070034,"080-2476",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","自由が丘","ジユウガオカ",,,"４丁目","０４チョウメ",,,,,
80247602,1,1207,12070034,"080-2476",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","自由が丘","ジユウガオカ",,,"５丁目","０５チョウメ",,,,,
80247603,1,1207,12070034,"080-2476",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","自由が丘","ジユウガオカ",,,"６丁目","０６チョウメ",,,,,
80247604,1,1207,12070034,"080-2476",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","自由が丘","ジユウガオカ",,,"７丁目","０７チョウメ",,,,,
89124700,1,1207,12070035,"089-1247",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","昭和町","ショウワチョウ",,,,,,,,,
80005100,1,1207,12070036,"080-0051",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","白樺十六条西","シラカバ１６ジョウニシ",,,,,,,,,
80005000,1,1207,12070037,"080-0050",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","白樺十六条東","シラカバ１６ジョウヒガシ",,,,,,,,,
80005300,1,1207,12070038,"080-0053",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","新町西","シンマチニシ",,,,,,,,,
80005200,1,1207,12070039,"080-0052",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","新町東","シンマチヒガシ",,,,,,,,,
80087200,1,1207,12070143,"080-0872",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","清流西","セイリュウニシ",,,,,,,,,
80087100,1,1207,12070144,"080-0871",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","清流東","セイリュウヒガシ",,,,,,,,,
89124200,1,1207,12070040,"089-1242",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","大正町","タイショウチョウ",,,,,,,,,
89124100,1,1207,12070041,"089-1241",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","大正本町","タイショウホンチョウ",,,,,,,,,
80210500,1,1207,12070042,"080-2105",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","太平町","タイヘイチョウ",,,,,,,,,
80211700,1,1207,12070043,"080-2117",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","太平町西","タイヘイチョウニシ",,,,,,,,,
80233700,1,1207,12070044,"080-2337",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","拓成町","タクセイチョウ",,,,,,,,,
89118300,1,1207,12070045,"089-1183",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","豊西町","トヨニシチョウ",,,,,,,,,
89125200,1,1207,12070046,"089-1252",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","中島町","ナカジマチョウ",,,,,,,,,
80003100,1,1207,12070047,"080-0031",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西一条北","ニシ０１ジョウキタ",,,,,,,,,
80001100,1,1207,12070048,"080-0011",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西一条南","ニシ０１ジョウミナミ",,,,,,,,,
80003200,1,1207,12070049,"080-0032",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西二条北","ニシ０２ジョウキタ",,,,,,,,,
80001200,1,1207,12070050,"080-0012",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西二条南","ニシ０２ジョウミナミ",,,,,,,,,
80868000,1,1207,12070050,"080-8680",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西二条南","ニシ０２ジョウミナミ",,,,,,"（株）　北洋銀行　帯広中央支店","カブシキガイシヤ　ホクヨウギンコウ　オビヒロチユウオウシテン","西二条南１２丁目１",
80856000,1,1207,12070050,"080-8560",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西二条南","ニシ０２ジョウミナミ",,,,,,"北海道放送　帯広放送局","ホツカイドウホウソウ　オビヒロホウソウキヨク","西二条南１０丁目１１",
80867700,1,1207,12070050,"080-8677",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西二条南","ニシ０２ジョウミナミ",,,,,,"株式会社　藤丸","カブシキガイシヤ　フジマル","西二条南８丁目１",
80868600,1,1207,12070050,"080-8686",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西二条南","ニシ０２ジョウミナミ",,,,,,"株式会社　日専連ジェミス","カブシキガイシヤ　ニツセンレンジエミス","西二条南８丁目８",
80003300,1,1207,12070051,"080-0033",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西三条北","ニシ０３ジョウキタ",,,,,,,,,
80001300,1,1207,12070052,"080-0013",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西三条南","ニシ０３ジョウミナミ",,,,,,,,,
80871800,1,1207,12070052,"080-8718",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西三条南","ニシ０３ジョウミナミ",,,,,,"ホクレン農業協同組合連合会　帯広支所","ホクレンノウギヨウキヨウドウクミアイレンゴウカイ　オビヒロシシヨ","西三条南７丁目１４",
80871100,1,1207,12070052,"080-8711",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西三条南","ニシ０３ジョウミナミ",,,,,,"帯広商工会議所","オビヒロシヨウコウカイギシヨ","西三条南９丁目１",
80870100,1,1207,12070052,"080-8701",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西三条南","ニシ０３ジョウミナミ",,,,,,"帯広信用金庫","オビヒロシンヨウキンコ","西三条南７丁目２",
80003400,1,1207,12070053,"080-0034",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西四条北","ニシ０４ジョウキタ",,,,,,,,,
80001400,1,1207,12070054,"080-0014",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西四条南","ニシ０４ジョウミナミ",,,,,,,,,
80853100,1,1207,12070054,"080-8531",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西四条南","ニシ０４ジョウミナミ",,,,,,"イオン北海道　株式会社　イオン帯広店","イオンホツカイドウ　カブシキガイシヤ　イオンオビヒロテン","西四条南２０丁目１番地",
80865500,1,1207,12070054,"080-8655",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西四条南","ニシ０４ジョウミナミ",,,,,,"北海道新聞　帯広支社","ホツカイドウシンブン　オビヒロシシヤ","西四条南９丁目１－４",
80853800,1,1207,12070054,"080-8538",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西四条南","ニシ０４ジョウミナミ",,,,,,"株式会社　長崎屋　帯広店","カブシキガイシヤ　ナガサキヤ　オビヒロテン","西四条南１２丁目３",
80860100,1,1207,12070054,"080-8601",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西四条南","ニシ０４ジョウミナミ",,,,,,"丸越　株式会社","マルコシ　カブシキガイシヤ","西四条南１０丁目２７",
80858500,1,1207,12070054,"080-8585",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西四条南","ニシ０４ジョウミナミ",,,,,,"帯広開発建設部","オビヒロカイハツケンセツブ","西四条南８丁目１０番地",
80003500,1,1207,12070055,"080-0035",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西五条北","ニシ０５ジョウキタ",,,,,,,,,
80001500,1,1207,12070056,"080-0015",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西五条南","ニシ０５ジョウミナミ",,,,,,,,,
80866000,1,1207,12070056,"080-8660",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西五条南","ニシ０５ジョウミナミ",,,,,,"北海道電力　株式会社　帯広支店","ホツカイドウデンリヨク　カブシキガイシヤ　オビヒロシテン","西五条南７丁目２",
80867000,1,1207,12070056,"080-8670",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西五条南","ニシ０５ジョウミナミ",,,,,,"帯広市役所","オビヒロシヤクシヨ","西五条南７丁目１",
80860900,1,1207,12070056,"080-8609",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西五条南","ニシ０５ジョウミナミ",,,,,,"帯広公共職業安定所","オビヒロコウキヨウシヨクギヨウアンテイシヨ","西五条南５丁目２番地",
80870800,1,1207,12070056,"080-8708",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西五条南","ニシ０５ジョウミナミ",,,,,,"株式会社　エヌシーおびひろ","カブシキガイシヤ　エヌシ－オビヒロ","西五条南１４丁目",
80003600,1,1207,12070057,"080-0036",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西六条北","ニシ０６ジョウキタ",,,,,,,,,
80001600,1,1207,12070058,"080-0016",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西六条南","ニシ０６ジョウミナミ",,,,,,,,,
80850200,1,1207,12070058,"080-8502",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西六条南","ニシ０６ジョウミナミ",,,,,,"厚生連総合病院　帯広厚生病院","コウセイレンソウゴウビヨウイン　オビヒロコウセイビヨウイン","西六条南８丁目１",
80003700,1,1207,12070059,"080-0037",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西七条北","ニシ０７ジョウキタ",,,,,,,,,
80001700,1,1207,12070060,"080-0017",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西七条南","ニシ０７ジョウミナミ",,,,,,,,,
80866600,1,1207,12070060,"080-8666",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西七条南","ニシ０７ジョウミナミ",,,,,,"山田機械工業　株式会社　西７条店舗","ヤマダキカイコウギヨウ　カブシキガイシヤ　ニシナナジヨウテンポ","西七条南５丁目２番地",
80851100,1,1207,12070060,"080-8511",1,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西七条南","ニシ０７ジョウミナミ",,,,,,"株式会社　北海道ホテル","カブシキガイシヤ　ホツカイドウホテル","西七条南１９丁目１番地",
80003800,1,1207,12070061,"080-0038",0,0,"北海道","ホッカイドウ","帯広市","オビヒロシ","西八条北","ニシ０８ジョウキタ",,,,,,,,,
